,Tipo,Propiedad,Acción,Habitaciones,Baños,Parqueaderos,Área construída,Área privada,Estrato,Estado,Piso N°,Antigüedad,Administración,Precio m²,Dirección,Barrio,Ciudad,Departamento,Características,Precio (COP),Descripción general,Código Fincaraíz,No. Fotos,Fecha Sacada,Fecha Publicada,Enlace
405,Inmobiliaria,Apartamento,venta,2.0,1,1,48 ,48 ,5,Excelente,3,1 a 8 años,130.000 COP,3.812.500,Preguntar al anunciante,NORTE DE ARMENIA,Armenia,Quindío,"['Ascensor', 'Circuito cerrado de TV', 'Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Alarma', 'Balcón', 'Baño Auxiliar', 'Citófono', 'Cocina Integral', 'Depósito / Bodega', 'Anuncio publicado por:', 'Vanstrahlen Lawyer', 'hace 1 mes']",183.000.000,"Apartamento en venta de 48 m2,  con vista interior,  ubicado en un 3cer piso (Torre A Apto 302),  acceso por ascensor,  parqueadero propio cubierto (6). Consta de 2 habitaciones,  1 baño,  sala comedor,  cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y cerámico en zona social,  baños y cocina. El conjunto cuenta con piscina,  parque infantil,  cancha de futbol,  senderos con jardines y vigilancia privada las 24 horas. Cerca a centro comercial Portal del Quindío; cerca a almacenes.",,26,2023-01-27 13:12:07.624927,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/norte-de-armenia/armenia/7830020
406,Inmobiliaria,Apartamento,venta,2.0,2,1,67 ,0 ,5,Excelente,11,enor a 1 año,No definida,"4.253.731,34",Preguntar al anunciante,Norte Armenia,Armenia,Quindío,"['Balcón', 'Calentador', 'Cocina Integral', 'Instalación de gas', 'Ascensor', 'En conjunto cerrado', 'Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Anuncio publicado por:', 'TU PROPIEDAD AQUI', 'hace 2 días']",285.000.000,"Se vende apartamento de 67 Mtr2 construidos,  consta de 2 habitaciones,  2 baños,  2 balcones con vista panoramica,  cocina integral,  sala comedor,  1 parqueadero cubierto,  En conjunto cerrado con piscina,  salon social,  gimnasio,  juegos infantiles y parqueadero de vistantes. Ubicado en un sector de alta valorizacion..",,15,2023-01-27 13:12:09.125386,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/norte-armenia/armenia/7885657
407,Inmobiliaria,Apartamento,venta,3.0,3,1,61 ,57 ,3,Bueno,,1 a 8 años,93.000 COP,"2.786.885,25",Preguntar al anunciante,ARMENIA,Armenia,Quindío,"['Ascensor', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Jardín', 'Piscina', 'Portería / Recepción', 'Balcón', 'Baño Auxiliar', 'Citófono', 'Cocina Integral', 'Instalación de gas', 'Zona de lavandería', 'Anuncio publicado por:', 'Martinez Tamayo Grupo Inmobiliario', 'hace 1 año']",170.000.000,"Apartamento en conjunto,  muy bien ubicado,  central,  sector residencial,  estrato 3,  con un área de construcción de 61 mts2,  ascensor  el conjunto ofrece Piscina,  parques,  jardines,  viigilancia 24 horas. Consta de tres habitaciones,  sala comedor,  tres baños,  un parqueadero,  INF Stella Martinez.",,22,2023-01-27 13:12:10.646506,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/armenia/armenia/6142314
408,Inmobiliaria,Apartamento,venta,3.0,2,,49 ,0 ,2,Bueno,,,No definida,"1.530.612,24",,Armenia,Armenia,Quindío,,75.000.000,"Apartamento en venta de 49m²,  cuenta con sala comedor,  cocina integral,  2 habitaciones con closet,  baño auxiliar con division en acrilico y zona de ropas independiente. Segundo nivel  Se encuentra cerca a vía principal hacia montenegro quindio,  zona que se encuentra en desarrollo y de alta valorización..",,10,2023-01-27 13:12:12.139594,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/armenia/armenia/7650393
409,Inmobiliaria,Apartamento,venta,2.0,1,1,44 ,44 ,4,Excelente,2,1 a 8 años,208.000 COP,"3.863.636,36",,Norte De Armenia,Armenia,Quindío,"['Ascensor', 'Circuito cerrado de TV', 'Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Alarma', 'Balcón', 'Baño Auxiliar', 'Citófono', 'Cocina Integral', 'Hall de Alcobas', 'Anuncio publicado por:', 'Vanstrahlen Lawyer', 'hace 1 mes']",170.000.000,"Apartamento en venta de 44m2,  con vista interior,  ubicado en un 2do piso (Torre A Apto 201),  acceso por ascensor,  parqueadero propio cubierto (21)en sótano (3). Consta de 2 habitaciones,  1 baño,  sala comedor,  cocina integral y zona de lavandería. Tiene piso cerámico en zona social,  baños y cocina y laminado en habitaciones . El conjunto cuenta con piscina,  cancha sintética,  parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Portal del Quindío; cerca a almacenes de cadena.",,21,2023-01-27 13:12:13.623638,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/norte-de-armenia/armenia/7829523
410,Inmobiliaria,Casa,venta,5.0,6,2,506 ,506 ,6,Excelente,1,enor a 1 año,948.000 COP,"7.114.624,51",,Norte Armenia,Armenia,Quindío,"['Circuito cerrado de TV', 'Garaje(s)', 'Jardín', 'Vigilancia', 'Zonas Verdes', 'Alarma', 'Balcón', 'Baño Auxiliar', 'Baño de Servicio', 'Calentador', 'Citófono', 'Cocina Integral', 'Anuncio publicado por:', 'INVERSIONES INMOBILIARIAS PERIMETRO URBANO EJE', 'hace 1 mes']",3.600.000.000,"OJO! ESpectacular casa para la venta o alquiler,  amplia de 5 alcobas y 6 baños,  cocina italiana,  sala comedor super amplia,  jardin interior y exterior,  iluminada,  aireada,  sector  tranquilo,  hermoso paisaje,  terminado de lujo,  lujo,  techo super alto,  elegante y moderna,  casa campestre dentro de la ciudad en lujoso condominio..",,27,2023-01-27 13:12:15.153224,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/norte-armenia/armenia/7769596
411,PentHouse,Apartamento,venta,3.0,1,1,136 ,0 ,3,Bueno,15,1 a 8 años,No definida,"2.058.823,53",,Armenia,Armenia,Quindío,"['Ascensor', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Zona Infantil', 'Zonas Verdes', 'Citófono', 'Cocina Integral', 'Anuncio publicado por:', 'VERTICAL SERVICIOS INMOBILIARIOS', 'hace 7 meses']",280.000.000,"VERTICAL SERVICIOS INMOBILIARIOS VENDE: Penthouse en sur de Armenia,  3 habitaciones,  sala comedor,  cocina,  buenas areas sociales.cerca a supermercado,  buen servicio de transporte, .",,14,2023-01-27 13:12:16.646473,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/armenia/armenia/7405176
412,Inmobiliaria,Casa,venta,4.0,4,5,300 ,0 ,3,,1,,No definida,"3.233.333,33",Preguntar al anunciante,Km 2 Via Armenia Pereira,Armenia,Quindío,"['Acceso Pavimentado', 'Circuito cerrado de TV', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Gimnasio', 'Jardín', 'Aire Acondicionado', 'Barra estilo americano', 'Calentador', 'Closet', 'Cocina Equipada', 'Cocina Integral', 'Anuncio publicado por:', 'Inmobiliaria Clara Velasco', 'hace 2 años']",970.000.000,"SE VENDE CASA EN CONJUNTO CERRADO VIA ARMENIA CIRCASIA,  CONSTA DE 4 HABITACIONES (2 DE ELLAS CON AIRE ACONDICIONADO),  5 BAÑOS,  SALA COMEDOR INDENPENDIENTE,  ESTUDIO,  COCINA INTEGRAL,  ZONA DE ROPAS,  PARQUEADERO,  GIMNASIO,  BBQ Y JACUZZI.   MAYORES INFORMES CEL .",,16,2023-01-27 13:12:18.145569,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/km-2-via-armenia-pereira/armenia/3789026
413,Inmobiliaria,Casa,venta,5.0,7,7,300 ,0 ,5,Excelente,,9 a 15 años,650.000 COP,3.000.000,Preguntar al anunciante,Armenia,Armenia,Quindío,"['En conjunto cerrado', 'Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Terraza', 'Baño de Servicio', 'Citófono', 'Cocina Integral', 'Comedor auxiliar', 'Cuarto de Servicio', 'Depósito / Bodega', 'Anuncio publicado por:', 'Z.L.A. GLOBAL BROKERS INMOBILIARIA', 'hace 5 años']",900.000.000,"Hermosa casa,  excelente vista,  alta seguridad,  conjunto cerrado,  amplios y abiertos espacios. Conjunto con piscina. LAZ-5652.",,20,2023-01-27 13:12:19.682568,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/armenia/armenia/3571504
414,Inmobiliaria,Casa,venta,3.0,3,1,98 ,98 ,5,Bueno,4,1 a 8 años,345.000 COP,"3.061.224,49",Preguntar al anunciante,Cerca la CRQ Armenia,Armenia,Quindío,"['Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Baño Auxiliar', 'Calentador', 'Citófono', 'Cocina Integral', 'Depósito / Bodega', 'Estudio', 'Anuncio publicado por:', 'JOHANA BIENES RAICES', 'hace 6 meses']",300.000.000,"Esta casa esta ubicada en una zona rodeada de naturaleza,  con excelentes vías de acceso. En el primer nivel cuenta con sala comedor,  cocina,  zona de ropas,  terraza interna,  segundo nivel a la altura de la entrada un recibidor o estudio  y un baño social,  tercer nivel habitación principal con baño privado,  cuarto nivel dos habitaciones auxiliares con su respectivo baño social. El conjunto cuenta con piscina,  salón social,  parqueadero para visitantes,  vigilancia 24/7.",,10,2023-01-27 13:12:21.154116,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/cerca-la-crq-armenia/armenia/7504377
415,Usado,Casa,venta,3.0,2,1,72 ,0 ,3,,,1 a 8 años,115.000 COP,"2.013.888,89",Cra 45  calle 61,Armenia,Armenia,,,145.000.000,"Casa en conjunto cerrado vigilancia privada, zonas verdes, piscina, salon social .",,6,2023-01-27 13:12:22.633919,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/armenia/quindio/10008977
416,Inmobiliaria,Casa,venta,6.0,Código Fincaraíz: 7299045,1,200 ,200 ,3,,,,No definida,980.000,Preguntar al anunciante,25 de mayo,Armenia,Quindío,"['Acceso Pavimentado', 'Cochera', 'Vista panorámica', 'Zonas Verdes', 'Baño Auxiliar', 'Calentador', 'Closet', 'Cocina Equipada', 'Cocina Integral', 'Estudio', 'Instalación de gas', 'Patio', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 8 meses']",196.000.000,"SE VENDE CASA EN BARRIO LA MILAGROSA SUR   Seis habitaciones (Dos habitaciones tienen closet amplio de techo a piso)  Dos baños con ducha (Baños recién remodelados) Dos patios  Cocina semi integral  Aparta estudio independiente con baño y cocineta  Parqueadero hasta para cuatro motos  La casa es esquinera,  muy amplia,  tiene piso en cerámica,  tubería en PVC y nueva,  enrejada totalmente  El barrio más seguro del sector sur de la ciudad. Para mayor información llamar al .",,15,2023-01-27 13:12:24.112143,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/25-de-mayo/armenia/7299045
417,Inmobiliaria,Apartamento,venta,3.0,2,1,72 ,72 ,3,,10,,107.000 COP,"2.083.333,33",Preguntar al anunciante,Ub. verdu,Armenia,Quindío,"['Acceso Pavimentado', 'Ascensor', 'Canchas Deportivas', 'Cochera', 'Parqueadero Visitantes', 'Piscina', 'Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Barra estilo americano', 'Calentador', 'Citófono', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 1 año']",150.000.000,"Apartamento de tres habitaciones,  sala comedor,  cocina integral con gas domiciliario,  dos baños,  balcón,  parqueadero privado,  ascensor,  piscina,  excelente vista. Para mayor información llamar al .",,15,2023-01-27 13:12:25.605209,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/ub-verdu/armenia/6755779
418,Inmobiliaria,Casa,venta,5.0,1,,95 ,95 ,3,,1,16 a 30 años,No definida,"1.684.210,53",Preguntar al anunciante,Sector parque valencia,Armenia,Quindío,"['Acceso Pavimentado', 'Cancha de Baloncesto', 'Cancha de Futbol', 'Circuito cerrado de TV', 'Jardín', 'Planta Eléctrica', 'Baño Auxiliar', 'Closet', 'Cocina Equipada', 'Hall de Alcobas', 'Instalación de gas', 'Patio', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 5 meses']",160.000.000,"Casa al sur de la Ciudad,  consta de 5 habitaciones,  1 baño sala comedor amplia,  cocina, y patio de ropas grande. Tiene piso de cerámica,  buenos y lindos acabados. Buena ubicación cerca a colegios,  supermercados,  canchas de fútbol y parques,  cerca a las vías principales y a los paraderos de transporte público. Para mayor información comunicarse al .",,9,2023-01-27 13:12:27.098675,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/sector-parque-valencia/armenia/7592192
419,Inmobiliaria,Casa,venta,3.0,Código Fincaraíz: 7043895,,110 ,0 ,2,,2,,No definida,"745.454,55",Preguntar al anunciante,Cr. rio claro,Armenia,Quindío,"['Acceso Pavimentado', 'Zonas Verdes', 'Closet', 'Cocina Equipada', 'Instalación de gas', 'Zona Comercial', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 1 año']",82.000.000,Se vende casa en el barrio Gibraltar cerca a colegios y supermercados bien servicio de transporte buena seguridad la casa cuenta con buenos terminando balcón piso en cerámica dos Baños patio tres habitaciones casa toda de material baños enchapados vía pavimentadas.,,20,2023-01-27 13:12:28.580529,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/cr-rio-claro/armenia/7043895
420,Inmobiliaria,Casa,venta,3.0,2,,65 ,0 ,3,,2,,No definida,"1.461.538,46",Preguntar al anunciante,Manantiales ii,Armenia,Quindío,"['Acceso Pavimentado', 'Árboles frutales', 'Canchas Deportivas', 'Jardín', 'Vista panorámica', 'Vivienda Bifamiliar', 'Balcón', 'Baño Independiente', 'Barra estilo americano', 'Closet', 'Instalación de gas', 'Zona de lavandería', 'Anuncio publicado por:', 'INVERSIONES 3M', 'hace 2 meses']",95.000.000,"Casa en venta cuenta con sala comedor,  cocina sencilla patio pequeño de ropa,  habitacion principal con su respectivo baño.   -cerca a zona urbana  -supermercados   -colegios  -iglesias  -Transporte publico y droguerias.    .",,17,2023-01-27 13:12:30.082500,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/manantiales-ii/armenia/7134142
421,Inmobiliaria,Apartamento,venta,3.0,1,1,60 ,60 ,3,,8,1 a 8 años,No definida,1.750.000,Preguntar al anunciante,Villa de la vida y el trabajo,Armenia,Quindío,"['Acceso Pavimentado', 'Ascensor', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Vista panorámica', 'Balcón', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 3 años']",105.000.000,"Apartamento en conjunto cerrado al sur de la ciudad de tres habitaciones,  sala comedor,  cocina integral con gas domiciliario,  baño,  zona de lavado,  ascensor,  piscina,  zonas verdes y parqueadero privado. Para mayor información llamar al .",,15,2023-01-27 13:12:31.574597,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/villa-de-la-vida-y-el-trabajo/armenia/5412383
422,Inmobiliaria,Casa,venta,4.0,2,1,150 ,150 ,3,,1,16 a 30 años,No definida,"1.466.666,67",Preguntar al anunciante,Santa rita,Armenia,Quindío,"['Acceso Pavimentado', 'Cochera', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Terraza', 'Vista panorámica', 'Balcón', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Closet', 'Cocina Integral', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 2 años']",220.000.000,"Casa al sur de la ciudad,  cuatro habitaciones todas con clóset,  sala comedor amplio,  cocina integral  con gas domiciliario,  dos baños,  patio de ropas,  balcón,  terraza. Para mayor información llamar al .",,17,2023-01-27 13:12:33.103738,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/santa-rita/armenia/5742587
423,Inmobiliaria,Casa,venta,7.0,5,,180 ,180 ,3,,3,1 a 8 años,No definida,"1.666.666,67",,,Armenia,,"['Baño Auxiliar', 'Cocina Integral', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Zona de lavandería', 'Colegios / Universidades', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial', 'Anuncio publicado por:', 'The key Inmobiliaria', 'hace 2 días']",300.000.000,"VENGA Y CONOZCA ESPECTACULAR CASA DE TRES PISOS EN EL SECTOR SUR DE LA CIUDAD,  LA CASA CONSTA DE:  PISO 1 ; DOS CUARTOS,  SALA COMEDOR,  COCINA SEMI INTEGRAL ,  BAÑO PRIVADO,  BAÑO SOCIAL,  PATIO Y VISTA A LA CALLE .  PISO 2 ; DOS CUARTOS,  SALA COMEDOR,  COCINA SEMI INTEGRAL,  BAÑO,  PATIO,  ESTUDIO GRANDE Y VISTA A LA CALLE  PISO 3; TRES CUARTOS,  SALA COMEDOR,  COCINA SEMI INTEGRAL,  BAÑO PRIVADO,  BAÑO SOCIAL,  PATIO Y VISTA A LA CALLE.  CONTACTENOS!! .",,26,2023-01-27 13:12:34.629676,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/armenia/quindio/7884899
424,Inmobiliaria,Casa,venta,3.0,2,,90 ,0 ,2,,,,No definida,"1.333.333,33",,,Armenia,,"['Acceso Pavimentado', 'Baño Auxiliar', 'Baño Independiente', 'Closet', 'Cocina Equipada', 'Instalación de gas', 'Cerca de Zona Urbana', 'Trans. Público cercano', 'Zona Residencial', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 2 años']",120.000.000,"Casa al sur de la ciudad, consta de sala comedor,  cocina,  tres alcobas dos baños excelente ubicación cerca a supermercados y colegios. Para mayor información llamar al: .",,9,2023-01-27 13:13:59.263849,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/armenia/quindio/6487457
425,Inmobiliaria,Casa,venta,3.0,2,,110 ,0 ,2,,2,,No definida,"1.181.818,18",,,Armenia,,"['Acceso Pavimentado', 'Zonas Verdes', 'Baño Auxiliar', 'Baño Independiente', 'Closet', 'Cocina Integral', 'Patio', 'Cerca de Zona Urbana', 'Colegios / Universidades', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 2 años']",130.000.000,"Hermosa casa al sur de la ciudad consta de tres alcobas,  dos baños, sala comedor, cocina,  dos baños,  con patio y zonas verdes,  es sector tranquilo,  precio negociable.  Para mayor información llamar al: .",,18,2023-01-27 13:14:00.746821,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/armenia/quindio/6418862
426,Inmobiliaria,Casa,venta,3.0,3,1,110 ,110 ,3,,2,,No definida,"2.090.909,09",Preguntar al anunciante,Nuevo amanecer,Armenia,Quindío,"['Acceso Pavimentado', 'Parqueadero Visitantes', 'Baño Auxiliar', 'Baño Independiente', 'Cocina Equipada', 'Zona de lavandería', 'Trans. Público cercano', 'Zona Residencial', 'Anuncio publicado por:', 'Quindiovende.com', 'hace 2 años']",230.000.000,"Casa esquinera para la venta ubicada en el barrio los kioscos de Armenia. Construida en dos piso; en el primer piso tiene un local comercial con cicineta y baño. En el segundo piso una vivienda con 3 alcobas,  2 baños,  2 salas,  comedor cocina y zona de ropas. Ecxelente iluminación natural. Facilidad de transporte publico. Ideal para alguien q busque una vivienda con local comercial..",,11,2023-01-27 13:14:02.243397,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/nuevo-amanecer/armenia/6093945
427,Inmobiliaria,Casa,venta,3.0,2,,75 ,75 ,3,,,16 a 30 años,No definida,2.200.000,Preguntar al anunciante,Bosques de pinares,Armenia,Quindío,"['Acceso Pavimentado', 'Canchas Deportivas', 'Vista panorámica', 'Zonas Verdes', 'Baño Independiente', 'Closet', 'Cocina Integral', 'Estudio', 'Instalación de gas', 'Patio', 'Piso en Baldosa /  Mármol', 'Cerca de Zona Urbana', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 2 años']",165.000.000,"Casa de una sola planta recién remodelada,  tres habitaciones,  sala comedor,  cocina integral con gas domiciliario,  dos baños,  patio de ropas,  ante jardín enrejado. Para mayor información llamar al .",,13,2023-01-27 13:14:03.771548,,https://www.fincaraiz.com.co/inmueble/casa-en-venta/bosques-de-pinares/armenia/6086840
428,Inmobiliaria,Apartamento,venta,2.0,2,1,67 ,0 ,3,,5,,180.000 COP,"2.611.940,3",Preguntar al anunciante,La arcadia,Armenia,Quindío,"['Acceso Pavimentado', 'Árboles frutales', 'Asador', 'Ascensor', 'Cancha de Baloncesto', 'Cancha de Futbol', 'Amoblado', 'Baño Independiente', 'Barra estilo americano', 'Calentador', 'Citófono', 'Closet', 'Anuncio publicado por:', 'Inmobiliaria Julian Jimenez', 'hace 2 años']",175.000.000,"Apartamento al sur de la ciudad,  dos habitaciones,  sala comedor,  cocina integral  con gas domiciliario,  dos baños,  zona de lavado,  ascensor,  parqueadero,  piscina y juegos infantiles. Para mayor información  llamar al .",,13,2023-01-27 13:14:05.308348,,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-arcadia/armenia/5726199
